Time/s,Azimuth/deg,Zenith/deg
190663,300.45,94.1174
190664,301.19,95.6486
190665,297.65,91.1024
190666,298.37,92.596
190667,299.09,94.122
190668,299.79,95.6822
190669,296.34,91.0528
190670,297.04,92.5729
190671,297.72,94.1261
190672,298.4,95.7146
190673,295.03,91.0044
190674,295.7,92.5501
190675,296.36,94.1298
190676,297,95.7458
190677,293.73,90.95714
190678,294.37,92.5277
190679,294.99,94.133
190680,295.6,95.7757
190681,292.43,90.91106
190682,293.03,92.5056
190683,293.63,94.1358
190684,294.21,95.8042
190685,291.12,90.86617
190686,291.7,92.4839
190687,292.26,94.1381
190688,292.81,95.8315
190689,289.82,90.82248
190690,290.36,92.4625
190691,290.89,94.1399
190692,291.41,95.8575
190693,288.52,90.78003
190694,289.03,92.4416
190695,289.53,94.1412
190696,290.01,95.8821
190697,287.22,90.73881
190698,287.7,92.421
190699,288.16,94.142
190700,288.61,95.9053
190701,285.91,90.69884
190702,286.36,92.4008
190703,286.79,94.1423
190704,287.21,95.9272
190705,284.61,90.66015
190706,285.03,92.3809
190707,285.43,94.1422
190708,285.81,95.9477
190709,283.31,90.62273
190710,283.69,92.3615
190711,284.06,94.1415
190712,284.41,95.9667
190713,282.01,90.58661
190714,282.36,92.3425
190715,282.69,94.1403
190716,283.01,95.9843
190717,280.71,90.5518
190718,281.03,92.3239
190719,281.33,94.1386
190720,281.61,96.0004
190721,279.41,90.5183
190722,279.7,92.3056
190723,279.96,94.1364
190724,280.21,96.0151
190725,278.11,90.48612
190726,278.36,92.2878
190727,278.59,94.1336
190728,278.81,96.0283
190729,276.82,90.45529
190730,277.03,92.2704
190731,277.23,94.1304
190732,277.41,96.0401
190733,275.52,90.42579
190734,275.7,92.2535
190735,275.86,94.1265
190736,276,96.0503
190737,274.22,90.39766
190738,274.36,92.2369
190739,274.49,94.1222
190740,274.6,96.059
190741,272.92,90.37088
190742,273.03,92.2208
190743,273.13,94.1173
190744,273.2,96.0661
190745,271.62,90.34547
190746,271.7,92.2051
190747,271.76,94.1119
190748,271.8,96.0718
190749,270.32,90.32144
190750,270.37,92.1898
190751,270.39,94.106
190752,270.39,96.0759
190753,269.03,90.29879
190754,269.03,92.1749
190755,269.02,94.0994
190756,268.99,96.0784
190757,267.73,90.27752
190758,267.7,92.1605
190759,267.66,94.0924
190760,267.59,96.0794
190761,266.43,90.25764
190762,266.37,92.1465
190763,266.29,94.0848
190764,266.19,96.0788
190765,265.13,90.23916
190766,265.04,92.133
190767,264.92,94.0766
190768,264.79,96.0767
190769,263.83,90.22207
190770,263.71,92.1199
190771,263.56,94.0679
190772,263.38,96.073
190773,262.54,90.20637
190774,262.37,92.1072
190775,262.19,94.0587
190776,261.98,96.0676
190777,261.24,90.19208
190778,261.04,92.095
190779,260.82,94.0489
190780,260.58,96.0608
190781,259.94,90.17919
190782,259.71,92.0832
190783,259.46,94.0385
190784,259.18,96.0523
190785,258.64,90.16769
190786,258.38,92.0718
190787,258.09,94.0276
190788,257.78,96.0422
190789,257.34,90.1576
190790,257.04,92.0609
190791,256.72,94.0161
190792,256.37,96.0306
190793,256.04,90.1489
190794,255.71,92.0504
190795,255.36,94.0041
190796,254.97,96.0173
190797,254.74,90.1416
190798,254.38,92.0404
190799,253.99,93.9916
190800,253.57,96.0025
190801,253.45,90.13568
190802,253.05,92.0308
190803,252.62,93.9784
190804,252.17,95.9861
190805,252.15,90.13116
190806,251.71,92.0216
190807,251.26,93.9648
190808,250.77,95.9681
190809,250.85,90.12803
190810,250.38,92.0129
190811,249.89,93.9505
190812,249.37,95.9486
190813,249.55,90.12627
190814,249.05,92.0046
190815,248.53,93.9358
190816,247.97,95.9274
190817,248.25,90.12589
190818,247.72,91.9967
190819,247.16,93.9205
190820,246.57,95.9047
190821,246.95,90.12687
190822,246.38,91.9892
190823,245.79,93.9046
190824,245.18,95.8805
190825,245.65,90.12922
190826,245.05,91.9822
190827,244.43,93.8882
190828,243.78,95.8546
190829,244.34,90.13292
190830,243.72,91.9756
190831,243.06,93.8713
190832,242.38,95.8273
190833,243.04,90.13797
190834,242.38,91.9695
190835,241.7,93.8538
190836,240.98,95.7984
190837,241.74,90.14435
190838,241.05,91.9637
190839,240.33,93.8358
190840,239.59,95.768
190841,240.44,90.15205
190842,239.72,91.9584
190843,238.97,93.8173
190844,238.19,95.736
190845,239.13,90.16108
190846,238.38,91.9535
190847,237.6,93.7982
190848,236.8,95.7026
190849,237.83,90.17141
190850,237.05,91.949
190851,236.24,93.7786
190852,235.4,95.6676
190853,236.52,90.18303
190854,235.71,91.9449
190855,234.88,93.7585
190856,234.01,95.6312
190857,235.22,90.19593
190858,234.38,91.9412
190859,233.51,93.7379
190860,232.62,95.5933
190861,233.91,90.21011
190862,233.04,91.9378
190863,232.15,93.7168
190864,231.22,95.554
190865,232.61,90.22553
190866,231.71,91.9349
190867,230.79,93.6952
190868,229.83,95.5132
190869,231.3,90.2422
190870,230.38,91.9324
190871,229.42,93.6731
190872,228.44,95.471
190873,229.99,90.2601
190874,229.04,91.9302
190875,228.06,93.6505
190876,227.05,95.4274
190877,228.68,90.2792
190878,227.7,91.9285
190879,226.7,93.6274
190880,225.66,95.3824
190881,227.38,90.2995
190882,226.37,91.9271
190883,225.34,93.6038
190884,224.27,95.3361
190885,226.07,90.32098
190886,225.03,91.926
190887,223.98,93.5798
190888,222.89,95.2884
190889,224.75,90.34362
190890,223.7,91.9254
190891,222.61,93.5553
190892,221.5,95.2394
190893,223.44,90.3674
190894,222.36,91.925
190895,221.25,93.5303
190896,220.11,95.189
190897,222.13,90.39231
190898,221.02,91.9251
190899,219.89,93.5048
190900,218.73,95.1374
190901,220.82,90.41833
190902,219.69,91.9254
190903,218.53,93.479
190904,217.35,95.0845
190905,219.5,90.44543
190906,218.35,91.9261
190907,217.17,93.4526
190908,215.96,95.0304
190909,218.19,90.4736
190910,217.01,91.9272
190911,215.81,93.4259
190912,214.58,94.975
190913,216.87,90.50281
190914,215.68,91.9285
190915,214.45,93.3987
190916,213.2,94.9185
190917,215.56,90.53305
190918,214.34,91.9302
190919,213.09,93.3711
190920,211.82,94.8607
190921,214.24,90.5643
190922,213,91.9322
190923,211.73,93.3431
190924,210.44,94.8019
190925,212.92,90.59653
190926,211.66,91.9344
190927,210.38,93.3147
190928,209.06,94.7419
190929,211.6,90.62972
190930,210.32,91.937
190931,209.02,93.2859
190932,207.69,94.6808
190933,210.28,90.66384
190934,208.98,91.9398
190935,207.66,93.2567
190936,206.31,94.6186
190937,208.96,90.69888
190938,207.64,91.943
190939,206.3,93.2271
190940,204.94,94.5554
190941,207.64,90.73481
190942,206.3,91.9463
190943,204.95,93.1972
190944,203.56,94.4912
190945,206.31,90.7716
190946,204.96,91.95
190947,203.59,93.1669
190948,202.19,94.426
190949,204.99,90.80924
190950,203.62,91.9539
190951,202.23,93.1363
190952,200.82,94.3599
190953,203.66,90.84769
190954,202.28,91.958
190955,200.88,93.1053
190956,199.45,94.2928
190957,202.34,90.88693
190958,200.94,91.9624
190959,199.52,93.074
190960,198.08,94.2248
190961,201.01,90.92693
190962,199.6,91.967
190963,198.17,93.0423
190964,196.71,94.156
190965,199.68,90.96767
190966,198.26,91.9718
190967,196.81,93.0104
190968,195.35,94.0863
190969,198.35,91.0091
190970,196.92,91.9768
190971,195.46,92.9781
190972,193.98,94.0158
190973,197.02,91.0513
190974,195.57,91.982
190975,194.11,92.9456
190976,192.62,93.9445
190977,195.68,91.094
190978,194.23,91.9874
190979,192.75,92.9127
190980,191.26,93.8725
190981,194.35,91.1375
190982,192.89,91.993
190983,191.4,92.8796
190984,189.89,93.7997
190985,193.02,91.1815
190986,191.54,91.9987
190987,190.05,92.8463
190988,188.53,93.7263
190989,191.68,91.2261
190990,190.2,92.0046
190991,188.7,92.8127
190992,187.17,93.6522
190993,190.34,91.2712
190994,188.85,92.0107
190995,187.35,92.7788
190996,185.82,93.5775
190997,189.01,91.3168
190998,187.51,92.0169
190999,185.99,92.7447
191000,184.46,93.5023
191001,187.67,91.363
191002,186.16,92.0232
191003,184.64,92.7104
191004,183.1,93.4264
191005,186.33,91.4096
191006,184.82,92.0296
191007,183.29,92.6759
191008,181.75,93.3501
191009,184.98,91.4566
191010,183.47,92.0362
191011,181.94,92.6412
191012,180.4,93.2732
191013,183.64,91.504
191014,182.13,92.0428
191015,180.59,92.6063
191016,179.04,93.196
191017,182.3,91.5517
191018,180.78,92.0495
191019,179.25,92.5712
191020,177.69,93.1182
191021,180.95,91.5998
191022,179.43,92.0563
191023,177.9,92.536
191024,176.35,93.0402
191025,179.61,91.6482
191026,178.09,92.0632
191027,176.55,92.5006
191028,175,92.9617
191029,178.26,91.6969
191030,176.74,92.0701
191031,175.2,92.465
191032,173.65,92.883
191033,176.91,91.7458
191034,175.39,92.0771
191035,173.86,92.4294
191036,172.31,92.8039
191037,175.56,91.795
191038,174.04,92.0841
191039,172.51,92.3936
191040,170.96,92.7246
191041,174.21,91.8443
191042,172.69,92.0911
191043,171.16,92.3577
191044,169.62,92.6451
191045,172.85,91.8937
191046,171.34,92.0981
191047,169.82,92.3217
191048,168.28,92.5654
191049,171.5,91.9433
191050,169.99,92.1051
191051,168.47,92.2856
191052,166.94,92.4856
191053,170.15,91.9929
191054,168.64,92.1122
191055,167.13,92.2494
191056,165.6,92.4057
191057,168.79,92.0426
191058,167.29,92.1192
191059,165.78,92.2132
191060,164.26,92.3256
191061,167.43,92.0924
191062,165.94,92.1262
191063,164.44,92.1769
191064,162.92,92.2456
191065,166.07,92.1421
191066,164.59,92.1331
191067,163.1,92.1406
191068,161.59,92.1655
191069,164.71,92.1917
191070,163.24,92.14
191071,161.75,92.1042
191072,160.25,92.0854
191073,163.35,92.2413
191074,161.89,92.1468
191075,160.41,92.0679
191076,158.92,92.0055
191077,161.99,92.2908
191078,160.53,92.1535
191079,159.07,92.0315
191080,157.59,91.9255
191081,160.63,92.3401
191082,159.18,92.1602
191083,157.73,91.9951
191084,156.26,91.8458
191085,159.26,92.3893
191086,157.83,92.1668
191087,156.38,91.9587
191088,154.93,91.7662
191089,157.9,92.4383
191090,156.48,92.1732
191091,155.04,91.9224
191092,153.6,91.6867
191093,156.53,92.487
191094,155.12,92.1796
191095,153.7,91.8861
191096,152.27,91.6075
191097,155.16,92.5355
191098,153.77,92.1858
191099,152.36,91.8498
191100,150.95,91.5286
191101,153.79,92.5836
191102,152.41,92.1918
191103,151.02,91.8136
191104,149.62,91.4499
191105,152.42,92.6315
191106,151.06,92.1978
191107,149.68,91.7775
191108,148.3,91.3716
191109,151.05,92.6789
191110,149.7,92.2035
191111,148.35,91.7414
191112,146.98,91.2936
191113,149.68,92.726
191114,148.35,92.2091
191115,147.01,91.7055
191116,145.66,91.216
191117,148.3,92.7726
191118,146.99,92.2145
191119,145.67,91.6696
191120,144.34,91.1388
191121,146.93,92.8188
191122,145.64,92.2198
191123,144.33,91.6338
191124,143.02,91.0621
191125,145.55,92.8645
191126,144.28,92.2248
191127,142.99,91.5982
191128,141.7,90.98585
191129,144.18,92.9097
191130,142.92,92.2296
191131,141.66,91.5627
191132,140.38,90.91011
191133,142.8,92.9544
191134,141.57,92.2342
191135,140.32,91.5274
191136,139.07,90.83492
191137,141.42,92.9984
191138,140.21,92.2385
191139,138.99,91.4922
191140,137.75,90.76029
191141,140.04,93.0419
191142,138.85,92.2427
191143,137.65,91.4571
191144,136.44,90.68626
191145,138.66,93.0847
191146,137.49,92.2465
191147,136.31,91.4223
191148,135.13,90.61286
191149,137.28,93.1268
191150,136.13,92.2501
191151,134.98,91.3876
191152,133.81,90.54012
191153,135.89,93.1682
191154,134.77,92.2535
191155,133.64,91.3531
191156,132.5,90.46807
191157,134.51,93.209
191158,133.42,92.2565
191159,132.31,91.3188
191160,131.19,90.39673
191161,133.13,93.2489
191162,132.06,92.2593
191163,130.98,91.2847
191164,129.88,90.32613
191165,131.74,93.2881
191166,130.7,92.2617
191167,129.64,91.2509
191168,128.58,90.25629
191169,130.35,93.3264
191170,129.34,92.2639
191171,128.31,91.2172
191172,127.27,90.18726
191173,128.97,93.364
191174,127.98,92.2657
191175,126.98,91.1839
191176,125.96,90.11904
191177,127.58,93.4006
191178,126.62,92.2673
191179,125.64,91.1507
191180,124.66,90.051675
191181,126.19,93.4364
191182,125.26,92.2684
191183,124.31,91.1178
191184,123.35,89.985178
191185,124.8,93.4712
191186,123.9,92.2693
191187,122.98,91.0852
191188,122.05,89.919578
191189,123.41,93.5051
191190,122.53,92.2698
191191,121.65,91.0529
191192,120.75,89.8549
191193,122.02,93.538
191194,121.17,92.2699
191195,120.32,91.0208
191196,119.45,89.79116
191197,120.62,93.5699
191198,119.81,92.2697
191199,118.99,90.98903
191200,118.14,89.72839
191201,119.23,93.6008
191202,118.45,92.269
191203,117.65,90.95755
191204,116.84,89.66661
191205,117.84,93.6307
191206,117.09,92.268
191207,116.32,90.92638
191208,115.54,89.60585
191209,116.44,93.6594
191210,115.73,92.2666
191211,114.99,90.89552
191212,114.24,89.54611
191213,115.05,93.6871
191214,114.36,92.2649
191215,113.66,90.86498
191216,112.95,89.48743
191217,113.65,93.7137
191218,113,92.2627
191219,112.33,90.83477
191220,111.65,89.42982
191221,112.26,93.7391
191222,111.64,92.2601
191223,111,90.80489
191224,110.35,89.37331
191225,110.86,93.7634
191226,110.28,92.257
191227,109.67,90.77535
191228,109.05,89.3179
191229,109.46,93.7865
191230,108.91,92.2536
191231,108.34,90.74616
191232,107.76,89.26363
191233,108.07,93.8083
191234,107.55,92.2497
191235,107.02,90.71733
191236,106.46,89.21051
191237,106.67,93.829
191238,106.19,92.2454
191239,105.69,90.68885
191240,105.17,89.15855
191241,105.27,93.8484
191242,104.83,92.2406
191243,104.36,90.66074
191244,103.87,89.10778
191245,103.87,93.8665
191246,103.46,92.2354
191247,103.03,90.633
191248,102.58,89.0582
191249,102.47,93.8834
191250,102.1,92.2297
191251,101.7,90.60563
191252,101.28,89.00984
191253,101.07,93.899
191254,100.74,92.2236
191255,100.37,90.57865
191256,99.991,88.9627
191257,99.674,93.9132
191258,99.372,92.217
191259,99.046,90.55206
191260,98.697,88.9168
191261,98.274,93.9262
191262,98.008,92.2099
191263,97.718,90.52585
191264,97.405,88.8722
191265,96.874,93.9377
191266,96.644,92.2023
191267,96.39,90.50005
191268,96.112,88.8288
191269,95.473,93.9479
191270,95.281,92.1943
191271,95.062,90.47464
191272,94.82,88.7867
191273,94.072,93.9568
191274,93.917,92.1858
191275,93.735,90.44964
191276,93.529,88.7459
191277,92.671,93.9642
191278,92.553,92.1768
191279,92.408,90.42505
191280,92.237,88.7064
191281,91.27,93.9703
191282,91.189,92.1673
191283,91.08,90.40087
191284,90.946,88.6682
191285,89.869,93.9749
191286,89.825,92.1573
191287,89.753,90.3771
191288,89.655,88.6314
191289,88.468,93.9781
191290,88.462,92.1468
191291,88.426,90.35376
191292,88.364,88.5958
191293,87.066,93.9798
191294,87.098,92.1358
191295,87.099,90.33084
191296,87.073,88.5616
191297,85.665,93.9802
191298,85.734,92.1243
191299,85.772,90.30834
191300,85.782,88.5288
191301,84.263,93.979
191302,84.37,92.1123
191303,84.445,90.28627
191304,84.491,88.4973
191305,82.862,93.9764
191306,83.006,92.0998
191307,83.118,90.26463
191308,83.201,88.4671
191309,81.461,93.9723
191310,81.643,92.0867
191311,81.791,90.24342
191312,81.91,88.4384
191313,80.06,93.9668
191314,80.279,92.0732
191315,80.464,90.22264
191316,80.619,88.4109
191317,78.659,93.9597
191318,78.916,92.0591
191319,79.137,90.2023
191320,79.329,88.3849
191321,77.258,93.9512
191322,77.552,92.0445
191323,77.811,90.1824
191324,78.038,88.3602
191325,75.857,93.9411
191326,76.189,92.0294
191327,76.484,90.16293
191328,76.747,88.3369
191329,74.457,93.9296
191330,74.825,92.0138
191331,75.157,90.1439
191332,75.456,88.315
191333,73.057,93.9165
191334,73.462,91.9977
191335,73.83,90.12531
191336,74.165,88.2945
191337,71.657,93.902
191338,72.099,91.981
191339,72.503,90.10716
191340,72.874,88.2753
191341,70.257,93.8859
191342,70.736,91.9638
191343,71.176,90.08945
191344,71.582,88.2575
191345,68.858,93.8683
191346,69.373,91.9461
191347,69.849,90.072177
191348,70.29,88.2411
191349,67.46,93.8493
191350,68.011,91.9279
191351,68.522,90.055344
191352,68.998,88.2261
191353,66.061,93.8287
191354,66.648,91.9092
191355,67.195,90.038948
191356,67.706,88.2124
191357,64.663,93.8066
191358,65.286,91.8899
191359,65.867,90.022989
191360,66.413,88.2001
191361,63.266,93.783
191362,63.924,91.8701
191363,64.54,90.0074672
191364,65.12,88.1892
191365,61.869,93.7579
191366,62.562,91.8499
191367,63.212,89.9923796
191368,63.827,88.1796
191369,60.472,93.7313
191370,61.2,91.829
191371,61.885,89.977725
191372,62.533,88.1714
191373,59.077,93.7032
191374,59.838,91.8077
191375,60.557,89.963502
191376,61.239,88.1645
191377,57.681,93.6737
191378,58.477,91.7859
191379,59.229,89.949709
191380,59.944,88.159
191381,56.287,93.6426
191382,57.116,91.7636
191383,57.901,89.936342
191384,58.649,88.1548
191385,54.893,93.6101
191386,55.755,91.7407
191387,56.573,89.9234
191388,57.353,88.1519
191389,53.499,93.5761
191390,54.394,91.7174
191391,55.245,89.91088
191392,56.057,88.1504
191393,52.107,93.5407
191394,53.034,91.6935
191395,53.916,89.89878
191396,54.76,88.1502
191397,50.715,93.5038
191398,51.674,91.6692
191399,52.588,89.88709
191400,53.463,88.1512
191401,49.323,93.4655
191402,50.314,91.6444
191403,51.259,89.87582
191404,52.165,88.1536
191405,47.933,93.4258
191406,48.954,91.619
191407,49.93,89.86495
191408,50.866,88.1572
191409,46.543,93.3846
191410,47.595,91.5932
191411,48.6,89.85449
191412,49.567,88.1621
191413,45.155,93.3421
191414,46.236,91.567
191415,47.271,89.84444
191416,48.267,88.1682
191417,43.767,93.2982
191418,44.877,91.5402
191419,45.941,89.83477
191420,46.966,88.1756
191421,42.38,93.2529
191422,43.519,91.513
191423,44.612,89.8255
191424,45.665,88.1842
191425,40.994,93.2062
191426,42.161,91.4853
191427,43.281,89.81662
191428,44.363,88.194
191429,39.608,93.1582
191430,40.803,91.4571
191431,41.951,89.80811
191432,43.06,88.205
191433,38.224,93.1089
191434,39.446,91.4285
191435,40.62,89.79999
191436,41.756,88.2172
191437,36.841,93.0583
191438,38.088,91.3995
191439,39.29,89.79223
191440,40.452,88.2306
191441,35.458,93.0064
191442,36.732,91.37
191443,37.958,89.78485
191444,39.146,88.2451
191445,34.077,92.9532
191446,35.375,91.34
191447,36.627,89.77782
191448,37.84,88.2607
191449,32.697,92.8988
191450,34.019,91.3097
191451,35.295,89.77115
191452,36.533,88.2774
191453,31.318,92.8431
191454,32.664,91.2789
191455,33.964,89.76482
191456,35.225,88.2953
191457,29.94,92.7863
191458,31.308,91.2477
191459,32.631,89.75884
191460,33.916,88.3142
191461,28.562,92.7282
191462,29.953,91.2161
191463,31.299,89.75319
191464,32.606,88.3341
191465,27.186,92.669
191466,28.599,91.184
191467,29.966,89.74787
191468,31.295,88.3551
191469,25.812,92.6087
191470,27.245,91.1516
191471,28.633,89.74288
191472,29.983,88.3771
191473,24.438,92.5472
191474,25.891,91.1188
191475,27.299,89.73819
191476,28.67,88.4002
191477,23.065,92.4846
191478,24.538,91.0856
191479,25.966,89.73382
191480,27.356,88.4241
191481,21.694,92.421
191482,23.185,91.0521
191483,24.632,89.72974
191484,26.041,88.4491
191485,20.324,92.3563
191486,21.832,91.0181
191487,23.297,89.72596
191488,24.725,88.4749
191489,18.955,92.2906
191490,20.48,90.98387
191491,21.962,89.72246
191492,23.408,88.5017
191493,17.587,92.2239
191494,19.128,90.94924
191495,20.627,89.71924
191496,22.089,88.5293
191497,16.221,92.1562
191498,17.777,90.91427
191499,19.292,89.71629
191500,20.77,88.5578
191501,14.855,92.0876
191502,16.426,90.87897
191503,17.956,89.7136
191504,19.45,88.5872
191505,13.491,92.0181
191506,15.076,90.84335
191507,16.62,89.71116
191508,18.128,88.6173
191509,12.128,91.9477
191510,13.726,90.80742
191511,15.283,89.70897
191512,16.805,88.6483
191513,10.767,91.8764
191514,12.377,90.77118
191515,13.947,89.70701
191516,15.481,88.68
191517,9.4066,91.8043
191518,11.027,90.73465
191519,12.609,89.70528
191520,14.156,88.7124
191521,8.0476,91.7314
191522,9.6789,90.69783
191523,11.272,89.70376
191524,12.83,88.7455
191525,6.69,91.6577
191526,8.3308,90.66074
191527,9.9337,89.70246
191528,11.503,88.7793
191529,5.3337,91.5833
191530,6.9831,90.62338
191531,8.5954,89.70135
191532,10.174,88.8138
191533,3.9786,91.5082
191534,5.6359,90.58576
191535,7.2567,89.70044
191536,8.8444,88.8489
191537,2.6249,91.4323
191538,4.2892,90.5479
191539,5.9176,89.6997
191540,7.5134,88.8846
191541,1.2725,91.3559
191542,2.9429,90.5098
191543,4.5781,89.69914
191544,6.1812,88.9209
191545,359.92,91.2788
191546,1.5971,90.47148
